userID,Drama_avg,School_avg,Shounen Ai_avg,Sports_avg,Sci-Fi_avg,Slice of Life_avg,Horror_avg,Shoujo_avg,Game_avg,Martial Arts_avg,Space_avg,Adventure_avg,Mecha_avg,Police_avg,Shoujo Ai_avg,Fantasy_avg,Thriller_avg,Parody_avg,Vampire_avg,Cars_avg,Supernatural_avg,Ecchi_avg,Dementia_avg,Action_avg,Psychological_avg,Military_avg,Josei_avg,Harem_avg,Demons_avg,Samurai_avg,Romance_avg,Music_avg,Super Power_avg,Seinen_avg,Mystery_avg,Historical_avg,Magic_avg,Comedy_avg,Shounen_avg,Kids_avg,Studio_8bit_avg,Studio_A-1 Pictures_avg,Studio_A.C.G.T._avg,Studio_AIC_avg,Studio_AIC A.S.T.A._avg,Studio_AIC Build_avg,Studio_AIC Classic_avg,Studio_AIC Plus+_avg,Studio_AIC Spirits_avg,Studio_APPP_avg,Studio_Actas_avg,Studio_Ajia-Do_avg,Studio_Arms_avg,Studio_Artland_avg,Studio_Asread_avg,Studio_B&T_avg,Studio_Bandai Namco Pictures_avg,Studio_Bee Media_avg,Studio_Bee Train_avg,Studio_Bones_avg,Studio_Brain's Base_avg,Studio_Bridge_avg,Studio_C-Station_avg,Studio_CoMix Wave Films_avg,Studio_Daume_avg,Studio_David Production_avg,Studio_Digital Frontier_avg,Studio_Diomedea_avg,Studio_Doga Kobo_avg,Studio_E&G Films_avg,Studio_Eiken_avg,Studio_Encourage Films_avg,Studio_Fanworks_avg,Studio_Fuji TV_avg,Studio_Gainax_avg,Studio_GoHands_avg,Studio_Gonzo_avg,Studio_Graphinica_avg,Studio_Group TAC_avg,Studio_Hal Film Maker_avg,Studio_Hoods Drifters Studio_avg,Studio_Imagin_avg,Studio_J.C.Staff_avg,Studio_JCF_avg,Studio_Karaku_avg,Studio_Khara_avg,Studio_Kinema Citrus_avg,Studio_Kyoto Animation_avg,Studio_LIDENFILMS_avg,Studio_Lay-duce_avg,Studio_Lerche_avg,Studio_MAPPA_avg,Studio_Madhouse_avg,Studio_Magic Bus_avg,Studio_Manglobe_avg,Studio_Mushi Production_avg,Studio_NAZ_avg,Studio_NUT_avg,Studio_Nippon Animation_avg,Studio_Nomad_avg,Studio_OLM_avg,Studio_Odolttogi_avg,Studio_Oh! Production_avg,Studio_Ordet_avg,Studio_P.A. Works_avg,Studio_Palm Studio_avg,Studio_Passione_avg,Studio_Pastel_avg,Studio_Pierrot Plus_avg,Studio_Pine Jam_avg,Studio_Platinum Vision_avg,Studio_Polygon Pictures_avg,Studio_Production I.G_avg,Studio_Production IMS_avg,Studio_Production Reed_avg,Studio_Qualia Animation_avg,Studio_Radix_avg,Studio_SANZIGEN_avg,Studio_Satelight_avg,Studio_Science SARU_avg,Studio_Seven_avg,Studio_Seven Arcs_avg,Studio_Seven Arcs Pictures_avg,Studio_Shaft_avg,Studio_Shin-Ei Animation_avg,Studio_Shirogumi_avg,Studio_Shuka_avg,Studio_Silver Link._avg,Studio_Square Enix_avg,Studio_Steve N' Steven_avg,Studio_Studio 3Hz_avg,Studio_Studio 40C_avg,Studio_Studio Chizu_avg,Studio_Studio Colorido_avg,Studio_Studio Comet_avg,Studio_Studio Deen_avg,Studio_Studio Gallop_avg,Studio_Studio Ghibli_avg,Studio_Studio Gokumi_avg,Studio_Studio Hibari_avg,Studio_Studio Junio_avg,Studio_Studio Pierrot_avg,Studio_Studio Rikka_avg,Studio_Sunrise_avg,Studio_Sunwoo Entertainment_avg,Studio_SynergySP_avg,Studio_TMS Entertainment_avg,Studio_TNK_avg,Studio_TROYCA_avg,Studio_TYO Animations_avg,Studio_Tatsunoko Production_avg,Studio_Telecom Animation Film_avg,Studio_Telescreen BV_avg,Studio_Tezuka Productions_avg,Studio_The Answer Studio_avg,Studio_Toei Animation_avg,Studio_Tokyo Kids_avg,Studio_Tokyo Movie Shinsha_avg,Studio_Trans Arts_avg,Studio_Triangle Staff_avg,Studio_Trigger_avg,Studio_Visual 80_avg,Studio_White Fox_avg,Studio_Wit Studio_avg,Studio_Xebec_avg,Studio_Xebec Zwei_avg,Studio_Yaoyorozu_avg,Studio_Yumeta Company_avg,Studio_Zexcs_avg,Studio_add some_avg,Studio_feel._avg,Studio_ufotable_avg,Type_Movie_avg,Type_TV_avg,Era_Classic_avg,Era_New_avg,Era_Old_avg,Very Popular_avg,Popular_avg,Obscure_avg,Very Obscure_avg
408.0,-0.07457881554882967,0.016212785988875413,0.0,0.12970228791100874,0.32425571977752216,0.0,-0.7457881554882998,0.0,-0.5512347236217864,-0.5512347236217864,0.8106392994438039,0.16554107799168136,1.8320448167429964,0.35668129175527297,0.0,,0.5836602955995396,0.12970228791100874,-0.5512347236217864,0.0,0.06779892322620923,-0.45395800768853023,0.0,-0.029183014779976223,-0.3999153877256096,1.491576310976599,0.0,-0.7782137274660506,-0.02161704798516802,0.0,-0.7457881554882998,0.0,0.12970228791100874,-0.46611759718018697,-0.24171790019778885,0.35668129175527297,-0.18457633279643584,-0.04949166249235865,0.06779892322620923,0.0,0.0,-0.2788599190086681,0.0,0.0,0.0,0.0,0.0,0.0,0.12970228791100874,0.0,0.0,0.0,-1.2321717351545813,0.8106392994438039,-0.5512347236217864,0.0,0.0,0.0,0.0,0.8106392994438039,0.12970228791100874,0.0,0.0,0.0,0.0,0.8106392994438039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1511078052102013,0.12970228791100874,-0.21076621785538882,0.0,0.0,0.0,0.0,0.0,-0.38100047073858756,0.0,0.0,0.0,-1.2321717351545813,0.0,0.0,0.0,-1.9131087466873764,0.12970228791100874,0.4215324357107782,0.0,-0.5512347236217864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12970228791100874,0.0,0.12970228791100874,0.0,0.0,0.0,0.0,0.0,1.491576310976599,0.0,0.0,0.0,0.0,0.0,-0.5512347236217864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38100047073858756,0.0,0.0,0.0,0.0,0.0,-1.9131087466873764,0.0,0.2999365407942075,0.0,0.0,0.12970228791100874,0.0,0.0,0.0,-1.9131087466873764,0.0,0.0,0.0,0.0,-0.5512347236217864,0.0,0.0,0.0,0.0,0.0,0.0,1.491576310976599,-0.5512347236217864,0.12970228791100874,0.0,0.0,0.0,0.8106392994438039,0.0,0.0,1.0376183032880693,0.0,0.0,0.12970228791100874,-0.00926444913650032,-1.2321717351545813,-0.0006899057867605014,0.0020265982486096534,0.0,0.0
905.0,0.28124658453772033,-0.05530486599401647,0.0,0.5745712432580438,-0.028839483252334444,0.2616916072896989,-0.6413927965280208,-0.8333871185995045,-0.1294079376707304,-1.1853767090638916,0.5745712432580438,-0.10870266764341295,0.6625686408741405,0.3985764480258502,0.0,,0.036234222547804736,-0.1294079376707304,0.49635133426595734,0.0,0.009079770052963034,-0.2702037738564853,0.3399115162817865,-0.21864473525325123,0.04658685756146314,0.7153670794437981,0.9265608337224308,0.0,-1.009381913831698,-0.8333871185995045,-0.01677126872212643,0.8561629156295536,-0.45793155543749237,-0.1664594735090861,0.12995281319776583,0.2929795708865338,0.07172897116606275,-0.14294599884243692,-0.08918055590337201,-1.5373662995282786,0.0,-0.3934001305190207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8333871185995045,0.22258165279365666,-0.8333871185995045,0.0,0.0,0.0,0.0,0.18347169829761442,0.3399115162817865,0.0,0.0,0.5745712432580438,-0.1294079376707304,0.5745712432580438,-0.8333871185995045,-1.5373662995282786,0.0,0.0,0.0,0.0,0.0,0.0,0.3985764480258502,0.0,-2.4760052074333108,0.0,0.0,0.0,0.0,0.0,-0.1294079376707304,0.0,0.0,0.5745712432580438,-0.1294079376707304,0.3985764480258502,0.0,0.0,-0.48139752813511744,-0.1294079376707304,0.2846974628756077,0.0,-1.1853767090638916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8333871185995045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04141054005463363,0.0,0.0,0.0,0.0,0.0,-0.8333871185995045,0.0,0.0,0.0,0.0,0.9852257654664957,0.0,0.0,-0.3054027329029239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1294079376707304,-0.1294079376707304,0.5745712432580438,0.0,0.0,0.0,-1.1853767090638916,0.0,1.2785504241868177,0.0,0.0,-0.8333871185995045,0.0,0.0,0.0,-1.1853767090638916,0.0,0.0,1.2785504241868177,0.0,-1.5373662995282786,0.0,0.0,0.0,0.0,0.0,0.0,0.22258165279365666,0.22258165279365666,0.0,0.0,0.0,0.0,-1.5373662995282786,0.0,0.22258165279365666,0.9265608337224308,0.5745712432580438,-0.07122784007331091,-0.2337011496601776,0.057889275603897554,0.0,-0.06392150223549548,0.12919665940514516,-0.8333871185995045,0.0
1922.0,0.04573281755744209,-0.12247093515382847,0.0,1.49949382313341,-0.001632250170321618,0.01014253564953118,-0.5735628174249575,-2.5934641595074717,0.37184213403847255,0.0,0.40316579206888814,0.1525765278255682,0.16975401771321613,-0.0792185415995021,0.0,,-0.004041762326505035,0.6224313982817925,-0.0792185415995021,1.49949382313341,-0.04098761538802148,0.15016701566938476,-0.254631026569825,0.04980386470098299,-0.12933639444816578,0.09619394337082232,0.0,-0.11969834582342433,0.037723115047381364,0.0,-0.0324418789407481,0.23262587612551788,-0.12469585251773292,-0.059728265491688456,-0.254631026569825,0.6224313982817925,0.14735591815383356,0.09821017883025127,0.11465841547296092,0.0,-0.6931622389956337,-0.14023157985004905,0.0,-0.6931622389956337,0.037723115047381364,0.18390018585598375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254631026569825,0.0,0.0,0.0,0.6224313982817925,-0.254631026569825,0.33007725666458615,0.0,0.0,0.18390018585598375,-0.254631026569825,0.0,0.0,0.18390018585598375,-0.10845395576122259,0.0,0.0,0.0,0.0,0.0,0.09619394337082232,0.09619394337082232,0.18390018585598375,0.0,0.0,0.6224313982817925,0.0,0.0,0.13517449558644962,0.0,0.0,0.18390018585598375,-0.254631026569825,0.41606376890494207,0.0,0.0,-0.03536542035692061,0.6224313982817925,0.24654750191681335,0.0,-0.254631026569825,0.0,0.0,0.6224313982817925,0.0,0.0,0.0,0.0,0.0,0.0,-0.0792185415995021,0.0,-0.254631026569825,0.0,0.0,0.0,0.0,0.33007725666458615,-0.6931622389956337,0.0,0.0,-0.254631026569825,0.0,0.0,0.2716064283411452,0.0,-0.254631026569825,0.0,-0.254631026569825,-0.6931622389956337,0.0,0.0,0.037723115047381364,-0.004041762326505035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.059728265491688456,0.0,0.0,-2.0087558762730597,0.0,0.0,0.0,-0.254631026569825,0.33007725666458615,0.0,0.0,0.6224313982817925,0.18390018585598375,0.0,0.0,-0.254631026569825,-1.1316934514214425,0.0,0.0,0.0,-0.254631026569825,0.0,0.0,0.0,0.0,0.18390018585598375,0.0,0.6224313982817925,0.18390018585598375,0.0,0.0,0.0,0.0,0.0,0.0,0.33007725666458615,0.09619394337082232,-0.12307166284208206,0.039278190268747896,-0.11614748580378241,0.009636690961885217,0.0,0.1667028834079129,-0.11430103859356606,-0.12933639444816578,0.0
1432.0,-0.049447538063010096,0.3800198904283185,0.0,0.7721423251377906,-0.4813088764121471,-0.34613276644107577,-0.30619437031325963,-1.1449006889974098,-0.18637918192980962,0.0,0.0,0.19702942089723077,0.7721423251377906,-1.1449006889974098,0.0,,0.6123887406265244,0.0,-2.10342219606501,0.0,-0.09052703122304996,-0.18637918192980962,0.7721423251377906,-0.09651779064222211,-0.09052703122304996,-1.1449006889974098,0.0,-0.06656399354635961,-1.1449006889974098,0.0,0.272044147537303,0.05325119483709041,0.08748410580379115,-0.9531963875838905,0.2928815716039905,0.7721423251377906,-0.07987679225563392,0.08320499193295292,0.11860493395533604,0.0,0.0,0.13312798709272433,0.0,0.0,-2.10342219606501,-2.10342219606501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7721423251377906,0.0,0.0,0.0,0.0,0.2928815716039905,-0.9052703122305098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18637918192980962,0.0,0.0,0.0,0.0,0.0,0.0,-1.1449006889974098,-2.10342219606501,0.0,0.0,0.0,0.0,0.0,0.17306638322054044,0.0,0.0,0.0,-0.18637918192980962,0.4982790374041898,0.7721423251377906,0.0,0.7721423251377906,0.0,-0.9052703122305098,0.0,-0.18637918192980962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7721423251377906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13312798709272433,0.7721423251377906,0.0,0.0,0.0,0.0,0.2928815716039905,0.0,0.0,0.0,0.7721423251377906,0.7721423251377906,0.0,0.0,0.0,0.7721423251377906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5325119483708906,0.0,0.0,0.0,0.0,0.0,-0.18637918192980962,0.0,-1.1449006889974098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2928815716039905,0.0,0.13312798709272433,0.7721423251377906,-0.18637918192980962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7721423251377906,-0.010875244016023492,-0.18637918192980962,0.013908894173866466,0.0,0.05325119483709041,-0.26625597418544356,0.0,0.0
476.0,-0.23799244098110162,-0.23799244098110162,0.0,0.0,-0.3341047729157779,0.011899622049055024,-0.23799244098110162,0.011899622049055024,-3.986373386433448,-0.23799244098110162,0.0,0.11899622049055136,0.3867377165942894,-0.23799244098110162,0.0,,-0.23799244098110162,1.0114678741696805,0.3867377165942894,0.0,0.059498110245274016,0.0,0.0,-0.1170769266116712,-0.8627225985564926,1.0114678741696805,0.0,0.17849433073582427,-0.8627225985564926,0.0,-0.06761148891508435,-0.6544792126980274,0.13684565356413278,-0.14188010904642528,0.31732325464146954,1.0114678741696805,0.3867377165942894,0.019249388608767702,-0.23799244098110162,0.0,0.0,-1.4874527561318835,0.0,0.17849433073582427,0.0,1.0114678741696805,0.0,1.0114678741696805,0.0,0.0,0.0,0.0,-1.4874527561318835,0.0,0.0,0.0,-1.4874527561318835,0.0,0.0,0.5949811024527546,0.6991027953819849,0.0,0.0,0.0,0.0,-0.23799244098110162,0.0,-0.23799244098110162,1.0114678741696805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23799244098110162,0.0,0.0,0.0,0.0,0.0,-0.23799244098110162,0.0,0.0,0.0,-0.23799244098110162,-0.23799244098110162,0.0,0.0,-0.23799244098110162,0.0,-0.23799244098110162,0.0,1.0114678741696805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4874527561318835,0.0,0.0,0.0,-0.23799244098110162,0.0,0.0,-0.23799244098110162,1.0114678741696805,0.0,1.0114678741696805,0.0,0.0,0.0,0.3867377165942894,0.0,0.0,0.0,0.0,1.0114678741696805,0.0,0.0,-0.23799244098110162,0.0,0.0,0.0,0.0,0.0,-0.4878845040112582,0.0,-0.44623582683956675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23799244098110162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0114678741696805,0.0,0.0,0.0,0.17849433073582427,0.0,0.0,0.0,-0.37682136488674467,0.0628035608144556,0.07437263780659391,-0.006610901138365382,-0.23799244098110162,-0.10873792562067756,0.16361980317450658,0.07437263780659391,-0.8627225985564926
1425.0,0.2651538044998688,0.2494726655240693,0.0,-0.48611530824975896,0.18064572060955839,0.41123390975674073,0.14730766916659324,0.46401915787476933,-0.011048075187494816,-1.210027282439876,-0.6127999037330295,-0.4674852206786893,0.30566341352068127,0.30566341352068127,0.0,,0.10771873307807123,0.46401915787476933,-1.1195382856661111,0.0,-0.14828972029437176,-0.10606152179994788,0.30566341352068127,-0.3861011539208612,0.17897881803741073,-0.48611530824975896,0.14730766916659324,-0.48611530824975896,0.0,-0.802826796957935,0.09301427110233466,0.675160150346886,-0.5313598066366411,0.09452242104856463,0.20009291728462184,0.05681867239282896,-0.6268759698978373,0.0721557904900765,-0.3805448120136995,-1.7529612630824634,0.0,-1.1195382856661111,0.0,-0.16940381954158287,1.4141536239992976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2749743157776423,0.0,0.0,0.0,0.0,-0.011048075187494816,-1.1195382856661111,1.0974421352911214,0.0,-0.6972563007218756,0.0,0.0,0.0,0.14730766916659324,0.0,0.0,0.0,0.0,0.0,0.0,-0.06383332330552341,0.0,-0.908397293193994,0.0,0.0,0.0,0.0,0.0,0.07692733834255379,0.0,0.0,1.4141536239992976,0.0,0.9918716390550633,0.0,0.0,0.0,0.0,-0.001733031401960258,0.0,0.14730766916659324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14730766916659324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16940381954158287,0.0,0.0,0.0,0.0,0.0,-0.48611530824975896,0.0,0.0,0.0,0.0,1.6252946164714155,0.0,0.0,0.0,0.14730766916659324,0.0,0.0,0.0,0.14730766916659324,2.04757660141565,0.0,0.7807306465829454,-0.06383332330552341,-0.802826796957935,0.41877465948788717,0.0,0.0,0.0,-0.86616909469957,0.0,-0.30513731470222927,0.0,0.0,0.0,0.0,0.0,0.0,-0.48611530824975896,0.0,0.0,0.14730766916659324,0.0,0.14730766916659324,0.0,-1.1195382856661111,0.0,0.0,-0.48611530824975896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14730766916659324,0.14730766916659324,-0.06741198419488152,0.05681867239282896,0.05133449077017632,0.020623073683322682,-0.5916858044858184,0.18456784430873147,-0.01938258804823653,-0.2527489481489972,0.0
1100.0,0.07196085602435308,0.08475149959889543,0.0,0.9866081501821417,-0.03835844480608295,0.18051032849922038,-0.24896801911873193,0.4854653682279388,0.8742830438820626,-0.8105935506191292,0.0,-0.13664291281865287,0.006316313381447926,-1.9338446136199237,1.0614915543821943,,0.6870745333819308,0.31265751238166534,-0.8105935506191292,1.4359085753824599,-0.3559443108330919,-0.5553092181189493,0.0,-0.03999107716509436,-0.24896801911873193,0.3787311043228883,0.0,-0.5859433380189701,-0.008271362761419666,0.31265751238166534,-0.15943351409692957,0.8310810799204957,0.21498350690333495,0.31265751238166534,0.031844746631466705,-0.13664291281865287,0.031844746631466705,-0.11936212723402433,-0.15754060701401593,-1.9338446136199237,-0.8105935506191292,0.21054377938159322,0.0,1.4359085753824599,-0.43617652961886566,-1.1850105716193926,0.0,1.4359085753824599,1.4359085753824599,0.0,0.31265751238166534,0.0,-1.9338446136199237,0.0,0.0,0.0,0.0,0.0,-0.8105935506191292,-0.06175950861859817,-0.361293125418811,0.0,0.0,-0.8105935506191292,0.0,-0.8105935506191292,0.0,-1.9338446136199237,-0.361293125418811,0.0,0.0,0.0,0.0,0.0,-0.8105935506191292,0.0,-0.43617652961886566,0.0,0.0,-0.8105935506191292,0.31265751238166534,0.0,0.15948691288155564,0.0,0.0,0.0,-0.8105935506191292,0.18785183871490985,-0.8105935506191292,0.0,0.31265751238166534,0.0,0.21054377938159322,0.0,-1.1850105716193926,0.0,0.0,0.31265751238166534,0.0,0.0,-0.24896801911873193,0.0,0.0,0.0,0.6870745333819308,0.0,0.0,1.4359085753824599,-0.24896801911873193,0.0,0.0,0.0,-0.5859433380189701,0.31265751238166534,0.0,0.0,0.0,0.31265751238166534,0.08800729978150623,0.0,0.0,0.31265751238166534,0.0,-0.8105935506191292,0.0,0.0,-0.24896801911873193,-0.8105935506191292,0.0,0.0,0.31265751238166534,0.0,0.31265751238166534,0.0,0.0,0.15219307481012384,1.4359085753824599,-0.8105935506191292,0.0,0.0,0.0,0.31265751238166534,1.4359085753824599,0.6582732240742163,0.0,0.0,0.31265751238166534,0.31265751238166534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8105935506191292,0.0,0.0,0.31265751238166534,0.0,0.031844746631466705,-0.24896801911873193,-0.24896801911873193,0.0,0.0,0.0,0.31265751238166534,0.0,-0.43617652961886566,-0.361293125418811,0.17650586838156915,-0.036178221469513494,0.04307725726147441,-0.0015853445292726013,-0.8105935506191292,-0.0874045100569744,-0.00986011956905713,0.2535390353816248,2.5591596383832544
1911.0,0.05475414852852006,-0.0862351864870399,0.0,0.49922900128944114,-0.5061307847174037,0.40663007363091536,-1.5379474071981127,0.0,0.1288332906553399,-0.9823538412469619,0.0,-0.03578702518203689,-1.5379474071981127,2.3512075544599433,0.0,,0.1288332906553399,0.1288332906553399,0.1288332906553399,0.0,0.17513275448460183,-0.029907728187845494,0.0,-0.11508583585979973,0.49922900128944114,-0.7045570582713864,0.0,-0.42676027529581095,0.1288332906553399,0.0,-0.17033247562604797,2.3512075544599433,0.44631532834171267,-0.09340413572512064,-0.7045570582713864,0.1288332906553399,-0.19798645402180554,-0.056364564661711705,0.05714379827454631,0.1288332906553399,0.0,0.252298527533373,0.0,0.0,0.0,0.0,0.0,-2.093540973149264,0.0,0.0,0.0,0.0,0.1288332906553399,0.0,0.0,0.0,0.0,0.0,0.0,-0.7601164148665013,0.1288332906553399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1288332906553399,-0.9823538412469619,0.0,0.0,0.0,0.0,0.0,-0.2045228489153504,0.0,0.0,0.0,0.0,0.1288332906553399,0.0,0.0,0.1288332906553399,0.0,1.2400204225576417,0.0,0.0,0.0,0.0,0.0,1.2400204225576417,0.0,0.1288332906553399,0.0,0.0,0.0,-0.6119581306128626,0.0,-2.093540973149264,0.0,0.0,0.0,0.0,0.0,0.49922900128944114,-0.9823538412469619,0.0,0.0,0.0,0.0,0.1288332906553399,0.0,0.0,0.0,0.1288332906553399,-0.42676027529581095,0.0,0.0,0.0,0.1288332906553399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2400204225576417,0.0,0.1288332906553399,0.0,0.0,0.0,-0.9823538412469619,0.0,0.1288332906553399,0.0,0.0,0.0,0.1288332906553399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9823538412469619,0.0,0.0,0.0,0.0,0.0,0.0,0.1288332906553399,0.1288332906553399,0.1288332906553399,0.0,0.0,0.0,0.0,0.0,0.0,0.6844268566064908,-0.42676027529581095,0.012739112695396857,-0.24156241997875938,0.0534985698484044,-0.9823538412469619,0.10704530767686347,-0.3032950384177769,0.0,0.0
876.0,0.06796863367962627,-0.04621867090214625,0.0,0.8884255628968066,0.05528115539276271,-0.10784356543834074,-0.2619058017788277,0.4929991562895575,0.8165298526045797,-0.47759293265550923,1.2479041143579428,0.2503511340532908,-0.2619058017788277,-0.47759293265550923,0.0,,-0.19001009148660006,0.0,0.0,0.0,0.0663137452074272,0.16946845997453525,0.0,-0.2539173895241364,-0.3448623905775511,0.0,0.6248079584919739,0.0,0.38515559085121676,1.2479041143579428,0.08765609998682863,0.8165298526045797,-0.19001009148660006,-0.20308203881245954,-0.18102312770007217,1.2479041143579428,0.277312025412876,0.06561910066354056,0.2701224543836529,0.0,0.0,0.04005618144852642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38515559085121676,0.0,0.0,0.0,0.0,0.16946845997453525,-0.04621867090214625,0.0,0.0,0.38515559085121676,0.0,0.0,0.0,0.0,-0.47759293265550923,0.0,0.0,0.0,0.0,0.0,0.38515559085121676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1263310337991991,0.0,0.0,0.0,-0.6932800635321907,-0.8011236289705315,0.38515559085121676,0.0,-1.7717157179155982,-1.1246543252855536,0.4467804853874112,0.0,-0.04621867090214625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04621867090214625,0.0,0.0,0.0,0.0,0.0,0.2413641702667629,0.0,0.0,0.0,0.0,0.0,-0.04621867090214625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38515559085121676,0.0,0.0,-0.04621867090214625,0.0,0.38515559085121676,0.0,0.0,0.5577052955525621,0.0,0.38515559085121676,0.0,0.0,0.0,-0.04621867090214625,-0.04621867090214625,1.2479041143579428,0.0,0.0,0.8165298526045797,0.0,0.0,0.0,-0.2619058017788277,0.38515559085121676,0.0,0.8165298526045797,0.0,0.0,0.0,0.0,0.0,0.0,0.38515559085121676,0.0,-0.2619058017788277,-0.9089671944088722,-0.9089671944088722,0.0,0.0,0.0,0.0,0.0,-1.1246543252855536,0.0,0.0770311181702435,-0.015406223634049006,0.07142885503058861,-0.010270815756033181,-0.04621867090214625,-0.11388522176541901,0.16251081059141592,0.38515559085121676,0.0
1571.0,0.27817862380447966,0.21636115184792945,0.0,0.0,-0.3532426968945748,-0.1373721599034455,-0.7418096634786101,0.6181747195655096,0.6181747195655096,0.6181747195655096,0.0,0.16484659188413556,-0.061817471956550234,-2.1017940465227296,0.0,,-0.7418096634786101,-0.7418096634786101,0.0,0.0,0.006181747195656714,0.10008543078679677,0.0,0.019781591026097622,-0.7418096634786101,-0.7418096634786101,0.0,-0.03225259406428603,0.6181747195655096,0.0,-0.061817471956550234,0.0,0.07418096634786125,0.6181747195655096,-0.7418096634786101,0.0,0.10818057592396473,0.02799281748975878,-0.061817471956550234,0.0,1.9781591026096292,-0.28848153579723607,0.0,0.0,-0.7418096634786101,-0.7418096634786101,0.0,0.6181747195655096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.061817471956550234,0.6181747195655096,0.0,0.0,1.9781591026096292,0.0,-2.1017940465227296,0.0,0.6181747195655096,0.6181747195655096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7418096634786101,0.0,0.0,0.0,0.0,0.0,-0.17514950387689435,0.0,0.0,0.0,0.0,-0.7418096634786101,0.6181747195655096,0.0,0.6181747195655096,0.0,-0.7418096634786101,0.0,-0.7418096634786101,0.0,0.0,-0.7418096634786101,0.0,0.0,0.0,0.0,0.0,0.0,0.6181747195655096,0.0,0.0,0.0,0.0,0.6181747195655096,0.0,0.0,0.6181747195655096,-0.7418096634786101,0.0,0.0,0.0,0.0,-0.7418096634786101,0.0,0.0,-0.7418096634786101,0.0,-0.061817471956550234,0.0,0.0,0.0,0.16484659188413556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27817862380447966,0.0,0.0,-0.7418096634786101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6181747195655096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6181747195655096,0.0,0.0,0.0,0.0,0.0,0.0,0.6181747195655096,0.6181747195655096,-0.061817471956550234,0.0,0.0,0.0,0.0,0.0,-0.061817471956550234,0.0,-0.28848153579723607,0.01169519739718642,-1.42180185500067,0.07040323195051588,0.6181747195655096,0.09083383634431945,-0.23811174383264,1.9781591026096292,0.0
